DATE,SKHU,SKHU_peak,HUSK,HUSK_peak
2020-03-23 19:15:00,1.6556458476e+08,1.6556458476e+08,2.8167147708e+08,2.8167147708e+08
2020-03-23 19:20:00,1.3950819592e+07,1.3950819592e+07,2.7161639850e+08,2.7161639850e+08
2020-03-23 19:25:00,6.4112691253e+06,6.4112691253e+06,2.5768272169e+08,2.5768272169e+08
2020-03-23 19:30:00,1.6125531047e+08,1.6125531047e+08,2.6197665397e+08,2.6197665397e+08
2020-03-23 19:35:00,2.0900449482e+07,2.0900449482e+07,2.7101895267e+08,2.7101895267e+08
2020-03-23 19:40:00,2.4307720398e+07,2.4307720398e+07,2.3050860300e+08,2.3050860300e+08
2020-03-23 19:45:00,2.4704956720e+07,2.4704956720e+07,1.9264813047e+08,1.9264813047e+08
2020-03-23 19:50:00,5.2392458373e+07,5.2392458373e+07,1.9711266259e+08,1.9711266259e+08
2020-03-23 19:55:00,1.3074907322e+07,1.3074907322e+07,2.0716305075e+08,2.0716305075e+08
2020-03-23 20:00:00,9.9624289253e+06,9.9624289253e+06,2.2345655613e+08,2.2345655613e+08
2020-03-23 20:05:00,2.5271987603e+08,2.5271987603e+08,2.1669427224e+08,2.1669427224e+08
2020-03-23 20:10:00,7.9567306437e+07,7.9567306437e+07,2.3088712050e+08,2.3088712050e+08
2020-03-23 20:15:00,1.1887511062e+08,1.1887511062e+08,2.1141344382e+08,2.1141344382e+08
2020-03-23 20:20:00,7.9279950708e+07,7.9279950708e+07,2.2445437100e+08,2.2445437100e+08
2020-03-23 20:25:00,1.4359390618e+08,1.4359390618e+08,2.3394681504e+08,2.3394681504e+08
2020-03-23 20:30:00,3.0731615340e+07,3.0731615340e+07,2.8813627056e+08,2.8813627056e+08
2020-03-23 20:35:00,2.5540409142e+07,2.5540409142e+07,2.0489696973e+08,2.0489696973e+08
2020-03-23 20:40:00,1.5678682896e+08,1.5678682896e+08,1.9352454123e+08,1.9352454123e+08
2020-03-23 20:45:00,1.5121366072e+07,1.5121366072e+07,1.6482044613e+08,1.6482044613e+08
2020-03-23 20:50:00,3.9075095513e+07,3.9075095513e+07,1.8240062439e+08,1.8240062439e+08
2020-03-23 20:55:00,4.5157851293e+08,4.5157851293e+08,1.8978766354e+08,1.8978766354e+08
2020-03-23 21:00:00,1.1647244710e+07,1.1647244710e+07,1.9999882939e+08,1.9999882939e+08
2020-03-23 21:05:00,3.2454235588e+07,3.2454235588e+07,2.5707264563e+08,2.5707264563e+08
2020-03-23 21:10:00,7.5949297869e+06,7.5949297869e+06,3.3557611917e+08,3.3557611917e+08
2020-03-23 21:15:00,1.1459853473e+07,1.1459853473e+07,3.2518420771e+08,3.2518420771e+08
2020-03-23 21:20:00,3.2468272314e+08,3.2468272314e+08,3.8635167583e+08,3.8635167583e+08
2020-03-23 21:25:00,1.8617005764e+08,1.8617005764e+08,3.9164235078e+08,3.9164235078e+08
2020-03-23 21:30:00,1.7980082106e+07,1.7980082106e+07,3.6242401147e+08,3.6242401147e+08
2020-03-23 21:35:00,1.1442981734e+07,1.1442981734e+07,2.6125232309e+08,2.6125232309e+08
2020-03-23 21:40:00,3.9981287897e+07,3.9981287897e+07,3.3843610004e+08,3.3843610004e+08
2020-03-23 21:45:00,2.9165709498e+07,2.9165709498e+07,2.7133328055e+08,2.7133328055e+08
2020-03-23 21:50:00,2.1665632396e+07,2.1665632396e+07,4.0195274739e+08,4.0195274739e+08
2020-03-23 21:55:00,6.3413606117e+07,6.3413606117e+07,2.6645936989e+08,2.6645936989e+08
2020-03-23 22:00:00,4.5299205783e+07,4.5299205783e+07,2.9773244831e+08,2.9773244831e+08
2020-03-23 22:05:00,4.8155733132e+07,4.8155733132e+07,3.0519406332e+08,3.0519406332e+08
2020-03-23 22:10:00,4.4302861413e+07,4.4302861413e+07,3.0493228049e+08,3.0493228049e+08
2020-03-23 22:15:00,7.6978643666e+07,7.6978643666e+07,5.6590807900e+08,5.6590807900e+08
2020-03-23 22:20:00,1.4580691577e+07,1.4580691577e+07,5.5900496443e+08,5.5900496443e+08
2020-03-23 22:25:00,1.1325502731e+07,1.1325502731e+07,3.2962440665e+08,3.2962440665e+08
2020-03-23 22:30:00,1.7126434139e+08,1.7126434139e+08,4.7054939348e+08,4.7054939348e+08
2020-03-23 22:35:00,2.7887500933e+07,2.7887500933e+07,5.5972618772e+08,5.5972618772e+08
2020-03-23 22:40:00,1.1175448129e+07,1.1175448129e+07,4.8978172075e+08,4.8978172075e+08
2020-03-23 22:45:00,1.5600405778e+07,1.5600405778e+07,3.0658583100e+08,3.0658583100e+08
2020-03-23 22:50:00,4.5765561294e+07,4.5765561294e+07,6.4252637262e+08,6.4252637262e+08
2020-03-23 22:55:00,1.8725416618e+07,1.8725416618e+07,6.5643111460e+08,6.5643111460e+08
2020-03-23 23:00:00,1.1427301348e+07,1.1427301348e+07,5.4325393804e+08,5.4325393804e+08
2020-03-23 23:05:00,1.5938571588e+07,1.5938571588e+07,2.5002667174e+08,2.5002667174e+08
2020-03-23 23:10:00,5.6806882938e+07,5.6806882938e+07,3.3902387044e+08,3.3902387044e+08
2020-03-23 23:15:00,3.0093241825e+07,3.0093241825e+07,4.2947975990e+08,4.2947975990e+08
2020-03-23 23:20:00,3.2523697299e+07,3.2523697299e+07,3.8203371199e+08,3.8203371199e+08
2020-03-23 23:25:00,5.1248233230e+07,5.1248233230e+07,5.5405115524e+08,5.5405115524e+08
2020-03-23 23:30:00,3.8614191047e+07,3.8614191047e+07,6.7778636182e+08,6.7778636182e+08
2020-03-23 23:35:00,5.2173154575e+07,5.2173154575e+07,5.3847687306e+08,5.3847687306e+08
2020-03-23 23:40:00,1.4548446532e+07,1.4548446532e+07,4.6277142110e+08,4.6277142110e+08
2020-03-23 23:45:00,1.3693490335e+07,1.3693490335e+07,7.3378585543e+08,7.3378585543e+08
2020-03-23 23:50:00,3.8528106049e+07,3.8528106049e+07,5.8271218892e+08,5.8271218892e+08
2020-03-23 23:55:00,2.2526176317e+07,2.2526176317e+07,3.7980006193e+08,3.7980006193e+08
2020-03-24 00:00:00,1.6893298715e+07,1.6893298715e+07,8.2668126429e+08,8.2668126429e+08
2020-03-24 00:05:00,9.1252698799e+06,9.1252698799e+06,7.8117820632e+08,7.8117820632e+08
2020-03-24 00:10:00,8.1310566412e+06,8.1310566412e+06,7.0722160100e+08,7.0722160100e+08
2020-03-24 00:15:00,3.5239499456e+06,3.5239499456e+06,7.9485806009e+08,7.9485806009e+08
2020-03-24 00:20:00,1.7718006047e+07,1.7718006047e+07,6.4637147552e+08,6.4637147552e+08
2020-03-24 00:25:00,1.4492614714e+07,1.4492614714e+07,6.3734916143e+08,6.3734916143e+08
2020-03-24 00:30:00,3.1128085846e+06,3.1128085846e+06,6.8633240306e+08,6.8633240306e+08
2020-03-24 00:35:00,3.4691259741e+06,3.4691259741e+06,5.3031152121e+08,5.3031152121e+08
2020-03-24 00:40:00,3.6396210267e+06,3.6396210267e+06,5.5592219798e+08,5.5592219798e+08
2020-03-24 00:45:00,2.9281922723e+06,2.9281922723e+06,5.1755628938e+08,5.1755628938e+08
2020-03-24 00:50:00,2.8141961924e+07,2.8141961924e+07,8.2030159607e+08,8.2030159607e+08
2020-03-24 00:55:00,4.2413501391e+06,4.2413501391e+06,8.0324823485e+08,8.0324823485e+08
2020-03-24 01:00:00,2.9835978805e+06,2.9835978805e+06,8.0690383517e+08,8.0690383517e+08
2020-03-24 01:05:00,2.9827290945e+06,2.9827290945e+06,3.8887264717e+08,3.8887264717e+08
2020-03-24 01:10:00,6.0707886026e+06,6.0707886026e+06,4.9887430225e+08,4.9887430225e+08
2020-03-24 01:15:00,2.1351140589e+07,2.1351140589e+07,6.7557328916e+08,6.7557328916e+08
2020-03-24 01:20:00,3.0143918976e+07,3.0143918976e+07,5.9010555424e+08,5.9010555424e+08
2020-03-24 01:25:00,1.1554052051e+07,1.1554052051e+07,3.5194003453e+08,3.5194003453e+08
2020-03-24 01:30:00,2.9379441053e+06,2.9379441053e+06,3.7306129134e+08,3.7306129134e+08
2020-03-24 01:35:00,3.7720125699e+06,3.7720125699e+06,5.4170425095e+08,5.4170425095e+08
2020-03-24 01:40:00,2.8049688602e+07,2.8049688602e+07,7.3578714047e+08,7.3578714047e+08
2020-03-24 01:45:00,2.1163136394e+07,2.1163136394e+07,6.2691899231e+08,6.2691899231e+08
2020-03-24 01:50:00,1.2477237160e+07,1.2477237160e+07,4.8375731428e+08,4.8375731428e+08
2020-03-24 01:55:00,3.9717194445e+06,3.9717194445e+06,4.6791943764e+08,4.6791943764e+08
2020-03-24 02:00:00,2.7536990046e+07,2.7536990046e+07,4.8602757308e+08,4.8602757308e+08
2020-03-24 02:05:00,3.8231182129e+06,3.8231182129e+06,4.4931371703e+08,4.4931371703e+08
2020-03-24 02:10:00,1.7286616536e+06,1.7286616536e+06,3.6561522399e+08,3.6561522399e+08
2020-03-24 02:15:00,1.7798647582e+06,1.7798647582e+06,4.7641594290e+08,4.7641594290e+08
2020-03-24 02:20:00,4.1549897260e+07,4.1549897260e+07,5.9241001348e+08,5.9241001348e+08
2020-03-24 02:25:00,1.3031297824e+07,1.3031297824e+07,3.8450042618e+08,3.8450042618e+08
2020-03-24 02:30:00,1.6446678186e+06,1.6446678186e+06,8.4756738819e+08,8.4756738819e+08
2020-03-24 02:35:00,2.4918849392e+06,2.4918849392e+06,8.8735127809e+08,8.8735127809e+08
2020-03-24 02:40:00,1.7502544830e+07,1.7502544830e+07,8.0445987395e+08,8.0445987395e+08
2020-03-24 02:45:00,3.7076080842e+07,3.7076080842e+07,4.2075478436e+08,4.2075478436e+08
2020-03-24 02:50:00,6.8108196139e+07,6.8108196139e+07,5.3560158548e+08,5.3560158548e+08
2020-03-24 02:55:00,4.9884149192e+07,4.9884149192e+07,3.5656495357e+08,3.5656495357e+08
2020-03-24 03:00:00,5.2300350367e+07,5.2300350367e+07,6.1139983938e+08,6.1139983938e+08
2020-03-24 03:05:00,1.2475771436e+07,1.2475771436e+07,3.1124883430e+08,3.1124883430e+08
2020-03-24 03:10:00,1.5500057485e+06,1.5500057485e+06,2.6950771380e+08,2.6950771380e+08
2020-03-24 03:15:00,1.3485158893e+06,1.3485158893e+06,2.5287209386e+08,2.5287209386e+08
2020-03-24 03:20:00,2.0987895416e+06,2.0987895416e+06,2.6996263398e+08,2.6996263398e+08
2020-03-24 03:25:00,1.6454914827e+06,1.6454914827e+06,2.7043826281e+08,2.7043826281e+08
2020-03-24 03:30:00,2.3017510707e+06,2.3017510707e+06,3.2122842797e+08,3.2122842797e+08
2020-03-24 03:35:00,2.3895869952e+06,2.3895869952e+06,3.5301765715e+08,3.5301765715e+08
2020-03-24 03:40:00,1.8500211678e+06,1.8500211678e+06,3.8054323332e+08,3.8054323332e+08
2020-03-24 03:45:00,1.7310329331e+06,1.7310329331e+06,3.1528441694e+08,3.1528441694e+08
2020-03-24 03:50:00,3.1771881540e+06,3.1771881540e+06,2.5838857311e+08,2.5838857311e+08
2020-03-24 03:55:00,3.1175933024e+06,3.1175933024e+06,2.8608076634e+08,2.8608076634e+08
2020-03-24 04:00:00,2.2199137110e+06,2.2199137110e+06,2.9381760832e+08,2.9381760832e+08
2020-03-24 04:05:00,1.7200513467e+06,1.7200513467e+06,2.4666033056e+08,2.4666033056e+08
2020-03-24 04:10:00,2.2022492736e+06,2.2022492736e+06,2.1833929140e+08,2.1833929140e+08
2020-03-24 04:15:00,2.1398643123e+06,2.1398643123e+06,2.2063753125e+08,2.2063753125e+08
2020-03-24 04:20:00,1.5108098581e+06,1.5108098581e+06,2.1591396362e+08,2.1591396362e+08
2020-03-24 04:25:00,1.7090157272e+06,1.7090157272e+06,4.3137438185e+08,4.3137438185e+08
2020-03-24 04:30:00,2.3062277064e+06,2.3062277064e+06,2.2191003947e+08,2.2191003947e+08
2020-03-24 04:35:00,1.9609408638e+07,1.9609408638e+07,2.6932704533e+08,2.6932704533e+08
2020-03-24 04:40:00,2.0525915968e+06,2.0525915968e+06,1.6822447416e+08,1.6822447416e+08
2020-03-24 04:45:00,3.2548610021e+06,3.2548610021e+06,1.6414326783e+08,1.6414326783e+08
2020-03-24 04:50:00,2.6109892045e+06,2.6109892045e+06,1.5753377938e+08,1.5753377938e+08
2020-03-24 04:55:00,2.0149618139e+06,2.0149618139e+06,2.0162687079e+08,2.0162687079e+08
2020-03-24 05:00:00,3.0273541318e+06,3.0273541318e+06,2.2514587725e+08,2.2514587725e+08
2020-03-24 05:05:00,3.7818872793e+06,3.7818872793e+06,2.1784921550e+08,2.1784921550e+08
2020-03-24 05:10:00,3.1765816019e+06,3.1765816019e+06,1.9966006367e+08,1.9966006367e+08
2020-03-24 05:15:00,4.4719624261e+06,4.4719624261e+06,2.1101631398e+08,2.1101631398e+08
2020-03-24 05:20:00,3.2148614851e+06,3.2148614851e+06,2.2157210995e+08,2.2157210995e+08
2020-03-24 05:25:00,3.1724214829e+06,3.1724214829e+06,1.9036961754e+08,1.9036961754e+08
2020-03-24 05:30:00,3.4751749960e+06,3.4751749960e+06,1.8420262986e+08,1.8420262986e+08
2020-03-24 05:35:00,4.8584422045e+06,4.8584422045e+06,1.4817998442e+08,1.4817998442e+08
2020-03-24 05:40:00,3.8245441573e+06,3.8245441573e+06,1.5998162549e+08,1.5998162549e+08
2020-03-24 05:45:00,4.9849876109e+06,4.9849876109e+06,1.6637210647e+08,1.6637210647e+08
2020-03-24 05:50:00,6.3117939950e+06,6.3117939950e+06,1.6129117187e+08,1.6129117187e+08
2020-03-24 05:55:00,5.5923634149e+06,5.5923634149e+06,3.4782709385e+08,3.4782709385e+08
2020-03-24 06:00:00,9.0575330435e+06,9.0575330435e+06,4.5602426785e+08,4.5602426785e+08
2020-03-24 06:05:00,8.3818163688e+06,8.3818163688e+06,2.3279435017e+08,2.3279435017e+08
2020-03-24 06:10:00,9.8760967496e+06,9.8760967496e+06,2.5956186974e+08,2.5956186974e+08
2020-03-24 06:15:00,7.9903553013e+06,7.9903553013e+06,2.7711159736e+08,2.7711159736e+08
2020-03-24 06:20:00,8.5584490885e+06,8.5584490885e+06,2.9874313347e+08,2.9874313347e+08
2020-03-24 06:25:00,9.1973383880e+06,9.1973383880e+06,2.6367213600e+08,2.6367213600e+08
2020-03-24 06:30:00,8.7120294645e+06,8.7120294645e+06,2.4950557126e+08,2.4950557126e+08
2020-03-24 06:35:00,1.5470173378e+07,1.5470173378e+07,5.9278166486e+08,5.9278166486e+08
2020-03-24 06:40:00,1.5365615516e+07,1.5365615516e+07,5.2120239319e+08,5.2120239319e+08
2020-03-24 06:45:00,1.3544367104e+07,1.3544367104e+07,2.5945199257e+08,2.5945199257e+08
2020-03-24 06:50:00,1.9368974214e+07,1.9368974214e+07,1.9765954440e+08,1.9765954440e+08
2020-03-24 06:55:00,9.6538875341e+07,9.6538875341e+07,4.0939044676e+08,4.0939044676e+08
2020-03-24 07:00:00,1.4831981266e+07,1.4831981266e+07,3.4393627045e+08,3.4393627045e+08
2020-03-24 07:05:00,1.1710875125e+07,1.1710875125e+07,2.3465011187e+08,2.3465011187e+08
2020-03-24 07:10:00,1.3575035833e+07,1.3575035833e+07,2.2510093243e+08,2.2510093243e+08
2020-03-24 07:15:00,1.3244311846e+07,1.3244311846e+07,5.0329475644e+08,5.0329475644e+08
2020-03-24 07:20:00,1.4212264154e+07,1.4212264154e+07,2.1781600867e+08,2.1781600867e+08
2020-03-24 07:25:00,1.2520172001e+07,1.2520172001e+07,2.1498049588e+08,2.1498049588e+08
2020-03-24 07:30:00,1.7509864117e+07,1.7509864117e+07,4.2667952798e+08,4.2667952798e+08
2020-03-24 07:35:00,1.6241427453e+07,1.6241427453e+07,2.3891852367e+08,2.3891852367e+08
2020-03-24 07:40:00,1.3803180894e+07,1.3803180894e+07,3.5054338219e+08,3.5054338219e+08
2020-03-24 07:45:00,1.5056758187e+07,1.5056758187e+07,4.4883538808e+08,4.4883538808e+08
2020-03-24 07:50:00,1.2755677006e+07,1.2755677006e+07,5.0909207349e+08,5.0909207349e+08
2020-03-24 07:55:00,9.5135492808e+06,9.5135492808e+06,5.7338626221e+08,5.7338626221e+08
2020-03-24 08:00:00,1.0230701837e+07,1.0230701837e+07,1.9932285692e+08,1.9932285692e+08
2020-03-24 08:05:00,2.0458805906e+07,2.0458805906e+07,3.3491461836e+08,3.3491461836e+08
2020-03-24 08:10:00,2.5643750507e+07,2.5643750507e+07,2.0536306950e+08,2.0536306950e+08
2020-03-24 08:15:00,1.6385871432e+07,1.6385871432e+07,1.7068940646e+08,1.7068940646e+08
2020-03-24 08:20:00,1.6612380342e+07,1.6612380342e+07,1.9878041988e+08,1.9878041988e+08
2020-03-24 08:25:00,1.4153385411e+07,1.4153385411e+07,1.6001937333e+08,1.6001937333e+08
2020-03-24 08:30:00,1.7094695405e+07,1.7094695405e+07,3.8253815592e+08,3.8253815592e+08
2020-03-24 08:35:00,1.4181398224e+07,1.4181398224e+07,1.9476440377e+08,1.9476440377e+08
2020-03-24 08:40:00,1.3714088847e+07,1.3714088847e+07,2.5182074902e+08,2.5182074902e+08
2020-03-24 08:45:00,1.9929091104e+07,1.9929091104e+07,2.5215067568e+08,2.5215067568e+08
2020-03-24 08:50:00,1.9230834854e+07,1.9230834854e+07,1.9798192503e+08,1.9798192503e+08
2020-03-24 08:55:00,2.0627291558e+07,2.0627291558e+07,2.1909007270e+08,2.1909007270e+08
2020-03-24 09:00:00,2.2940335324e+07,2.2940335324e+07,1.8112854701e+08,1.8112854701e+08
2020-03-24 09:05:00,1.5224582589e+07,1.5224582589e+07,2.2983199899e+08,2.2983199899e+08
2020-03-24 09:10:00,1.6949164687e+07,1.6949164687e+07,2.2569707970e+08,2.2569707970e+08
2020-03-24 09:15:00,1.5823433153e+07,1.5823433153e+07,3.9960292279e+08,3.9960292279e+08
2020-03-24 09:20:00,2.0421861013e+07,2.0421861013e+07,3.6683535815e+08,3.6683535815e+08
2020-03-24 09:25:00,1.8250506547e+07,1.8250506547e+07,4.7881166321e+08,4.7881166321e+08
2020-03-24 09:30:00,1.8393722405e+07,1.8393722405e+07,4.5895914016e+08,4.5895914016e+08
2020-03-24 09:35:00,1.5492195576e+07,1.5492195576e+07,4.6087490083e+08,4.6087490083e+08
2020-03-24 09:40:00,1.6517474771e+07,1.6517474771e+07,4.5378015826e+08,4.5378015826e+08
2020-03-24 09:45:00,1.7699140781e+07,1.7699140781e+07,5.6265506811e+08,5.6265506811e+08
2020-03-24 09:50:00,1.5458075832e+07,1.5458075832e+07,6.1524523472e+08,6.1524523472e+08
2020-03-24 09:55:00,1.3365497399e+07,1.3365497399e+07,3.5550927119e+08,3.5550927119e+08
2020-03-24 10:00:00,2.3430336505e+07,2.3430336505e+07,3.2912136138e+08,3.2912136138e+08
2020-03-24 10:05:00,3.0230398254e+07,3.0230398254e+07,3.6953632205e+08,3.6953632205e+08
2020-03-24 10:10:00,1.5872755821e+07,1.5872755821e+07,3.6975839259e+08,3.6975839259e+08
2020-03-24 10:15:00,3.8498197856e+07,3.8498197856e+07,2.9979756566e+08,2.9979756566e+08
2020-03-24 10:20:00,3.3633397108e+07,3.3633397108e+07,3.3815586187e+08,3.3815586187e+08
2020-03-24 10:25:00,1.7785499400e+07,1.7785499400e+07,4.6087243128e+08,4.6087243128e+08
2020-03-24 10:30:00,2.6142455446e+07,2.6142455446e+07,5.7127769397e+08,5.7127769397e+08
2020-03-24 10:35:00,3.0212196898e+07,3.0212196898e+07,6.1222555698e+08,6.1222555698e+08
2020-03-24 10:40:00,1.8463086137e+07,1.8463086137e+07,7.9567496312e+08,7.9567496312e+08
2020-03-24 10:45:00,1.8768433627e+07,1.8768433627e+07,7.0694301914e+08,7.0694301914e+08
2020-03-24 10:50:00,2.8527473530e+07,2.8527473530e+07,5.7958565927e+08,5.7958565927e+08
2020-03-24 10:55:00,1.5385485014e+07,1.5385485014e+07,1.1049962208e+09,1.1049962208e+09
2020-03-24 11:00:00,1.9445325085e+07,1.9445325085e+07,1.2304798075e+09,1.2304798075e+09
2020-03-24 11:05:00,1.6720410661e+07,1.6720410661e+07,1.1393900786e+09,1.1393900786e+09
2020-03-24 11:10:00,1.7841187582e+07,1.7841187582e+07,1.2961108067e+09,1.2961108067e+09
2020-03-24 11:15:00,2.0140334063e+07,2.0140334063e+07,8.0145023157e+08,8.0145023157e+08
2020-03-24 11:20:00,1.5073615442e+07,1.5073615442e+07,8.2168928552e+08,8.2168928552e+08
2020-03-24 11:25:00,2.7173817011e+07,2.7173817011e+07,5.9958441531e+08,5.9958441531e+08
2020-03-24 11:30:00,3.7717125713e+07,3.7717125713e+07,5.8603009546e+08,5.8603009546e+08
2020-03-24 11:35:00,1.7112847533e+07,1.7112847533e+07,4.9715438164e+08,4.9715438164e+08
2020-03-24 11:40:00,1.5503882075e+07,1.5503882075e+07,5.1402653531e+08,5.1402653531e+08
2020-03-24 11:45:00,1.6365174758e+07,1.6365174758e+07,4.1784800319e+08,4.1784800319e+08
2020-03-24 11:50:00,1.6866221911e+07,1.6866221911e+07,5.0574027304e+08,5.0574027304e+08
2020-03-24 11:55:00,1.6029350743e+07,1.6029350743e+07,9.9366143251e+08,9.9366143251e+08
2020-03-24 12:00:00,1.6061217522e+07,1.6061217522e+07,1.2809441311e+09,1.2809441311e+09
2020-03-24 12:05:00,1.9104204467e+07,1.9104204467e+07,1.2978040267e+09,1.2978040267e+09
2020-03-24 12:10:00,1.8315002595e+07,1.8315002595e+07,1.2583677387e+09,1.2583677387e+09
2020-03-24 12:15:00,1.7420876380e+07,1.7420876380e+07,1.2012477078e+09,1.2012477078e+09
2020-03-24 12:20:00,1.3556999012e+07,1.3556999012e+07,1.3203836588e+09,1.3203836588e+09
2020-03-24 12:25:00,2.0138532702e+07,2.0138532702e+07,1.3656202876e+09,1.3656202876e+09
2020-03-24 12:30:00,1.3379429816e+07,1.3379429816e+07,1.2572375411e+09,1.2572375411e+09
2020-03-24 12:35:00,1.3149861825e+07,1.3149861825e+07,1.1362965315e+09,1.1362965315e+09
2020-03-24 12:40:00,1.2283126013e+07,1.2283126013e+07,1.0513574467e+09,1.0513574467e+09
2020-03-24 12:45:00,1.1315702381e+07,1.1315702381e+07,1.0816391243e+09,1.0816391243e+09
2020-03-24 12:50:00,3.3885192101e+07,3.3885192101e+07,1.0599084973e+09,1.0599084973e+09
2020-03-24 12:55:00,3.9063013364e+07,3.9063013364e+07,1.0136231975e+09,1.0136231975e+09
2020-03-24 13:00:00,1.3288873155e+07,1.3288873155e+07,1.0804490193e+09,1.0804490193e+09
2020-03-24 13:05:00,1.6369448074e+07,1.6369448074e+07,1.0466785076e+09,1.0466785076e+09
2020-03-24 13:10:00,1.7966307487e+07,1.7966307487e+07,1.0034845003e+09,1.0034845003e+09
2020-03-24 13:15:00,2.1846380156e+07,2.1846380156e+07,8.8563992722e+08,8.8563992722e+08
2020-03-24 13:20:00,2.5860470284e+07,2.5860470284e+07,8.8351903124e+08,8.8351903124e+08
2020-03-24 13:25:00,2.8592383989e+07,2.8592383989e+07,9.1216219647e+08,9.1216219647e+08
2020-03-24 13:30:00,1.0950184452e+07,1.0950184452e+07,8.8372677883e+08,8.8372677883e+08
2020-03-24 13:35:00,1.9872625689e+07,1.9872625689e+07,8.9588691033e+08,8.9588691033e+08
2020-03-24 13:40:00,3.4098275353e+07,3.4098275353e+07,9.0456818512e+08,9.0456818512e+08
2020-03-24 13:45:00,2.0056513989e+07,2.0056513989e+07,7.1287947495e+08,7.1287947495e+08
2020-03-24 13:50:00,2.0135325366e+07,2.0135325366e+07,7.2950656758e+08,7.2950656758e+08
2020-03-24 13:55:00,1.9285932968e+07,1.9285932968e+07,8.3004918355e+08,8.3004918355e+08
2020-03-24 14:00:00,1.9971887863e+08,1.9971887863e+08,7.8947182438e+08,7.8947182438e+08
2020-03-24 14:05:00,2.1208662897e+07,2.1208662897e+07,5.0971075252e+08,5.0971075252e+08
2020-03-24 14:10:00,1.6359206865e+07,1.6359206865e+07,6.8770823753e+08,6.8770823753e+08
2020-03-24 14:15:00,1.9193666464e+07,1.9193666464e+07,4.9465619177e+08,4.9465619177e+08
2020-03-24 14:20:00,1.4435148090e+07,1.4435148090e+07,6.3174501734e+08,6.3174501734e+08
2020-03-24 14:25:00,9.0728935408e+06,9.0728935408e+06,5.8496895500e+08,5.8496895500e+08
2020-03-24 14:30:00,9.7012991165e+06,9.7012991165e+06,3.6321749480e+08,3.6321749480e+08
2020-03-24 14:35:00,1.1743084010e+07,1.1743084010e+07,7.7055680696e+08,7.7055680696e+08
2020-03-24 14:40:00,1.4174179554e+07,1.4174179554e+07,7.9668216028e+08,7.9668216028e+08
2020-03-24 14:45:00,1.3956549037e+07,1.3956549037e+07,8.7130491681e+08,8.7130491681e+08
2020-03-24 14:50:00,1.0603288047e+07,1.0603288047e+07,1.0050293932e+09,1.0050293932e+09
2020-03-24 14:55:00,1.0576320593e+07,1.0576320593e+07,9.7202575394e+08,9.7202575394e+08
2020-03-24 15:00:00,8.8038878766e+06,8.8038878766e+06,9.2550331934e+08,9.2550331934e+08
2020-03-24 15:05:00,8.4540932748e+06,8.4540932748e+06,9.2888646686e+08,9.2888646686e+08
2020-03-24 15:10:00,1.0506905302e+07,1.0506905302e+07,9.3234888417e+08,9.3234888417e+08
2020-03-24 15:15:00,1.0226433749e+07,1.0226433749e+07,8.8766711763e+08,8.8766711763e+08
2020-03-24 15:20:00,8.4328009298e+06,8.4328009298e+06,8.7163112599e+08,8.7163112599e+08
2020-03-24 15:25:00,9.0545036931e+06,9.0545036931e+06,9.0836471101e+08,9.0836471101e+08
2020-03-24 15:30:00,7.7989661891e+06,7.7989661891e+06,8.8203803509e+08,8.8203803509e+08
2020-03-24 15:35:00,9.7367009653e+06,9.7367009653e+06,8.3510995698e+08,8.3510995698e+08
2020-03-24 15:40:00,1.4999736670e+07,1.4999736670e+07,7.5389048665e+08,7.5389048665e+08
2020-03-24 15:45:00,3.5370806277e+07,3.5370806277e+07,6.6922281233e+08,6.6922281233e+08
2020-03-24 15:50:00,1.0887438286e+07,1.0887438286e+07,6.4653404246e+08,6.4653404246e+08
2020-03-24 15:55:00,9.7379782925e+06,9.7379782925e+06,5.9633249978e+08,5.9633249978e+08
2020-03-24 16:00:00,7.4194563311e+06,7.4194563311e+06,5.3517586105e+08,5.3517586105e+08
2020-03-24 16:05:00,8.4359858447e+06,8.4359858447e+06,4.3142308995e+08,4.3142308995e+08
2020-03-24 16:10:00,1.0854593216e+07,1.0854593216e+07,4.9971533148e+08,4.9971533148e+08
2020-03-24 16:15:00,9.6784741709e+06,9.6784741709e+06,5.1770662616e+08,5.1770662616e+08
2020-03-24 16:20:00,1.2179901522e+07,1.2179901522e+07,3.2346050370e+08,3.2346050370e+08
2020-03-24 16:25:00,1.3410190702e+07,1.3410190702e+07,3.6662669352e+08,3.6662669352e+08
2020-03-24 16:30:00,1.4798137532e+07,1.4798137532e+07,4.0328306961e+08,4.0328306961e+08
2020-03-24 16:35:00,1.6837986389e+07,1.6837986389e+07,3.9830674977e+08,3.9830674977e+08
2020-03-24 16:40:00,1.9067439403e+07,1.9067439403e+07,4.0264312330e+08,4.0264312330e+08
2020-03-24 16:45:00,1.5634057193e+07,1.5634057193e+07,4.4531757931e+08,4.4531757931e+08
2020-03-24 16:50:00,1.2010918184e+07,1.2010918184e+07,5.6012977331e+08,5.6012977331e+08
2020-03-24 16:55:00,1.1450044086e+07,1.1450044086e+07,1.0393404092e+09,1.0393404092e+09
2020-03-24 17:00:00,1.3582295591e+07,1.3582295591e+07,4.5711818849e+08,4.5711818849e+08
2020-03-24 17:05:00,9.7677700429e+06,9.7677700429e+06,4.2142007847e+08,4.2142007847e+08
